ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF247L01999,MOFLMGD,GR,OMF,7.5,20.76
INF247L01965,MOFLMGP,GR,OMF,7.5,19.53
INF247L01AI8,MOFMAGD,GR,OMF,7.5,12.04
INF247L01AJ6,MOFMAGP,GR,OMF,7.5,11.59
INF247L01437,MOFMDPD,DP,OMF,7.5,30.32
INF247L01429,MOFMDPR,DR,OMF,7.5,30.32
INF247L01411,MOFMGPG,GR,OMF,7.5,58.11
INF247L01916,MOFMIGD,GR,OMF,7.5,24.25
INF247L01908,MOFMIGP,GR,OMF,7.5,23.58
INF247L01AE7,MOFNIGD,GR,OMF,7.5,16.42
INF247L01AF4,MOFNIGP,GR,OMF,7.5,16.18
INF247L01AC1,MOFNNGD,GR,OMF,7.5,15.62
INF247L01AD9,MOFNNGP,GR,OMF,7.5,15.25
INF247L01957,MOFNTGD,GR,OMF,7.5,19.02
INF247L01940,MOFNTGP,GR,OMF,7.5,18.55
INF247L01932,MOFSIGD,GR,OMF,7.5,24.13
INF247L01924,MOFSIGP,GR,OMF,7.5,23.50
INF247L01AL2,MOMFAAGD,GR,OMF,7.5,12.75
INF247L01AM0,MOMFAAGP,GR,OMF,7.5,12.59
INF247L01AN8,MOMFACGD,GR,OMF,7.5,12.13
INF247L01AO6,MOMFACGP,GR,OMF,7.5,11.97
INF247L01AS7,MOMFMSGDL0,GR,OMF,7.5,11.09
INF761K01FF5,MPDGG,GR,OMF,7.5,22.74
INF761K01FI9,MPRGG,GR,OMF,7.5,21.62
INF200K01347,MSF-CON-DP,DP,OMF,8.5,44.96
INF200K01354,MSF-CON-DR,DR,OMF,8.5,44.96
INF200K01362,MSF-CON-G,GR,OMF,8.5,259.26
INF200K01388,MSF-EBF-DP,DP,OMF,7.5,45.54
INF200K01396,MSF-EBF-DR,DR,OMF,7.5,45.54
INF200K01370,MSF-EBF-G,GR,OMF,7.5,248.96
INF200K01404,MSF-FMC-DP,DP,OMF,7.5,138.29
INF200K01412,MSF-FMC-DR,DR,OMF,7.5,138.29
INF200K01420,MSF-IT-DP,DP,OMF,7.5,88.43
INF200K01438,MSF-IT-DR,DR,OMF,7.5,88.43
INF200K01453,MSF-PHA-DP,DP,OMF,7.5,165.79
INF200K01461,MSF-PHA-DR,DR,OMF,7.5,165.79
INF200K01446,MSF-PHA-G,GR,OMF,7.5,263.19
INF247L01AT5,MSGPG,GR,OMF,7.5,10.98
INF200K01479,MTGS-93-DP,DP,OMF,7.5,55.45
INF200K01495,MTGS-93-G,GR,OMF,7.5,273.50
INF179KA1D17,MTOPNDDPL0,DP,OMF,7.5,18.52
INF179KA1D33,MTOPRPNDP,DP,OMF,7.5,18.03
INF179KA1D25,MTOPRPNDR,DR,OMF,7.5,18.03
INF789FB1JU4,MZGPG,GR,OMF,7.5,15.87
INF247L01718,N1GD,GR,OMF,7.5,25.83
INF247L01700,N1GPGL0,GR,OMF,7.5,25.35
INF959L01FX6,NAVIMIDCAD,GR,OMF,7.5,12.77
INF247L01BO4,NGGD,GR,GMF,10,10.40
INF959L01FP2,NI,GR,OMF,7.5,12.43
INF789F01XA0,NID2G,GR,OMF,7.5,132.65
INF959L01FQ0,NIGP,GR,OMF,7.5,12.38
INF789F01JN2,NIGPG,GR,OMF,7.5,131.14
INF204KB14Y9,NIMFALDPD,DP,OMF,7.5,14.58
INF204KB15Y6,NIMFALDPR,DR,OMF,7.5,14.58
INF204KB13Y1,NIMFALGPG,GR,OMF,7.5,14.58
INF204KC1527,NIMFCNAG,GR,OMF,7.5,10.52
INF204KC1493,NIMFCNGP,GR,OMF,7.5,10.49
INF204KC1121,NIMFLCAG,GR,OMF,7.5,12.20
INF204KC1139,NIMFLCAP,DP,OMF,7.5,12.20
INF204KC1147,NIMFLCAR,DR,OMF,7.5,12.20
INF204KC1105,NIMFLCDP,DP,OMF,7.5,11.85
INF204KC1113,NIMFLCDR,DR,OMF,7.5,11.85
INF204KC1097,NIMFLCGP,GR,OMF,7.5,11.85
INF204KC1683,NIMFNDAG,GR,OMF,7.5,10.53
INF204KC1659,NIMFNDGP,GR,OMF,7.5,10.52
INF204KC1741,NIMFNJAG,GR,OMF,7.5,10.50
INF204KC1717,NIMFNJGP,GR,OMF,7.5,10.48
INF204KC1881,NIMFNKAG,GR,GMF,10,10.42
INF204KC1857,NIMFNKGP,GR,GMF,10,10.41
INF204KB16Z1,NIMFNPDPD,DP,OMF,7.5,15.35
INF204KB17Z9,NIMFNPDPR,DR,OMF,7.5,15.35
INF204KB15Z3,NIMFNPGPG,GR,OMF,7.5,15.35
INF204KC1AC0,NIMFNQAG,GR,GMF,10,10.56
INF204KC1998,NIMFNQGP,GR,GMF,10,10.54
INF204KC1AI7,NIMFNUAG,GR,OMF,7.5,10.36
INF204KC1AK3,NIMFNUAR,DR,OMF,7.5,10.35
INF204KB19Y8,NIMFNVGPG,GR,OMF,7.5,14.04
INF204KC1AO5,NIMFNWAG,GR,GMF,10,10.38
INF204KC1AL1,NIMFNWGP,GR,GMF,10,10.37
INF204KB16X6,NIMFPPAGG,GR,OMF,7.5,15.20
INF204KB14X1,NIMFPPDPD,DP,OMF,7.5,14.99
INF204KB15X8,NIMFPPDPR,DR,OMF,7.5,14.99
INF204KB13X3,NIMFPPGPG,GR,OMF,7.5,14.99
INF204KC1378,NIMFSOAG,GR,OMF,7.5,11.34
INF204KC1345,NIMFSOGP,GR,OMF,7.5,11.26
INF0J8L01065,NJMFAFDGG,GR,OMF,7.5,10.63
INF0J8L01057,NJMFAFRGG,GR,OMF,7.5,10.56
INF204KB1YQ1,NLAGG,GR,OMF,7.5,15.47
INF789F1AUS7,NMGPG,GR,OMF,7.5,14.55
INF204KB16W8,NSADD,DP,OMF,7.5,21.60
INF204KB17W6,NSADR,DR,OMF,7.5,21.60
INF204KB15W0,NSAGG,GR,OMF,7.5,21.60
INF251K01RL0,NSDGG,GR,OMF,7.5,10.34
INF204KB13W5,NSDP,DP,OMF,7.5,21.17
INF204KB14W3,NSDR,DR,OMF,7.5,21.17
INF204KB12W7,NSRG,GR,OMF,7.5,21.17
INF251K01RI6,NSRGG,GR,OMF,7.5,10.32
INF789FC12T1,NYG1G,GR,OMF,7.5,16.13
INF789FC11T3,NYGPG,GR,OMF,7.5,15.70
INF336L01HC7,OAPDG,GR,OMF,7.5,17.62
INF336L01BM9,OCAPDD,DR,GMF,10,1001.38
INF336L01BN7,OCAPG,GR,GMF,10,2269.15
INF336L01BO5,OCAPMD,DR,GMF,10,1005.12
INF336L01BP2,OCAPMP,DP,GMF,10,1005.12
INF336L01BQ0,OCAPWD,DR,GMF,10,1107.46
INF336L01LJ4,OCAPWP,DP,GMF,10,1107.46
INF336L01QM7,OCXD,DR,OMF,7.5,10.65
INF336L01QL9,OCXDP,DP,OMF,7.5,10.65
INF336L01QK1,OCXG,GR,OMF,7.5,10.65
INF336L01032,OEFD,DR,OMF,7.5,40.72
INF336L01024,OEFDP,DP,OMF,7.5,40.72
INF336L01016,OEFG,GR,OMF,7.5,350.22
INF336L01AD0,OEOID,DR,OMF,7.5,35.52
INF336L01AE8,OEOIDP,DP,OMF,7.5,35.52
INF336L01AF5,OEOIG,GR,OMF,7.5,144.56
INF0GCD01453,OFDGOFDG,GR,GMF,10,1081.04
INF336L01PG1,OFED,DR,OMF,7.5,15.65
INF336L01PF3,OFEDP,DP,OMF,7.5,15.65
INF336L01PE6,OFEG,GR,OMF,7.5,17.62
INF0GCD01438,OFRGOFRG,GR,GMF,10,1080.24
INF336L01HF0,OHAPDG,GR,OMF,7.5,18.87
INF336L01CC8,OHCAPG,GR,GMF,10,2285.83
INF336L01CB0,OHCPDD,DR,GMF,10,1001.00
INF336L01CD6,OHCPWD,DR,GMF,10,1195.14
INF336L01LK2,OHCPWP,DP,GMF,10,1195.14
INF336L01QH7,OHCXG,GR,OMF,7.5,10.68
INF336L01CL9,OHEFD,DR,OMF,7.5,38.13
INF336L01CK1,OHEFDP,DP,OMF,7.5,38.13
INF336L01CM7,OHEFG,GR,OMF,7.5,381.76
INF336L01DF9,OHEODP,DP,OMF,7.5,34.61
INF336L01DG7,OHEOID,DR,OMF,7.5,34.61
INF336L01DH5,OHEOIG,GR,OMF,7.5,158.79
INF336L01PD8,OHFED,DR,OMF,7.5,16.38
INF336L01PC0,OHFEDP,DP,OMF,7.5,16.38
INF336L01PB2,OHFEG,GR,OMF,7.5,18.46
INF336L01DE2,OHIIG,GR,OMF,7.5,40.14
INF336L01NX1,OHLED,DR,OMF,7.5,17.30
INF336L01NW3,OHLEDP,DP,OMF,7.5,17.30
INF336L01NV5,OHLEG,GR,OMF,7.5,18.88
INF336L01DW4,OHMPSG,GR,OMF,7.5,54.09
INF336L01ID3,OHMSGG,GR,OMF,7.5,30.38
INF336L01IJ0,OHMSMG,GR,OMF,7.5,27.72
INF336L01OF6,OHNOG,GR,GMF,10,1194.42
INF336L01OP5,OHNOWP,DP,GMF,10,1000.04
INF336L01OR1,OHSDOG,GR,OMF,7.5,1188.08
INF336L01OU5,OHSOMD,DR,OMF,7.5,1014.50
INF336L01OV3,OHSOMP,DP,OMF,7.5,1014.50
INF336L01EE0,OHTSEG,GR,OMF,7.5,66.90
INF336L01792,OIID,DR,OMF,7.5,10.63
INF336L01784,OIIDP,DP,OMF,7.5,10.63
INF336L01776,OIIG,GR,OMF,7.5,36.83
INF336L01NZ6,OLMED,DP,OMF,7.5,16.11
INF336L01OA7,OLMEDP,DR,OMF,7.5,16.11
INF336L01NY9,OLMEG,GR,OMF,7.5,17.64
INF336L01099,OMIPSG,GR,OMF,7.5,49.16
INF336L01115,OMIPSM,DR,OMF,7.5,12.49
INF336L01131,OMIPSQ,DR,OMF,7.5,16.38
INF336L01107,OMISMP,DP,OMF,7.5,12.49
INF336L01123,OMISQP,DP,OMF,7.5,16.38
INF336L01IL6,OMSCD,DR,OMF,7.5,17.11
INF336L01IK8,OMSCDP,DP,OMF,7.5,17.11
INF336L01IM4,OMSCG,GR,OMF,7.5,18.44
INF336L01IA9,OMSGG,GR,OMF,7.5,29.46
INF336L01IF8,OMSMD,DR,OMF,7.5,25.04
INF336L01IE1,OMSMDP,DP,OMF,7.5,25.04
INF336L01IG6,OMSMG,GR,OMF,7.5,26.64
INF0K1H01040,ONDG,GR,GMF,10,1048.36
INF767K01QI3,ONG1G,GR,GMF,10,1183.30
INF767K01QD4,ONGPG1,GR,GMF,10,1177.18
INF336L01OM2,ONODD,DR,GMF,10,1000.01
INF336L01OL4,ONOG,GR,GMF,10,1187.32
INF336L01ON0,ONOWD,DR,GMF,10,1000.04
INF0K1H01032,ONRG,GR,GMF,10,1046.36
INF336L01OX9,OSDODD,DR,OMF,7.5,1031.73
INF336L01OW1,OSDOG,GR,OMF,7.5,1177.50
INF336L01OZ4,OSDOMD,DR,OMF,7.5,1030.04
INF336L01PA4,OSDOMP,DP,OMF,7.5,1030.04
INF336L01OY7,OSDOWD,DR,OMF,7.5,1042.68
INF336L01AZ3,OTSEDNOR,DR,OMF,7.5,26.41
INF336L01BA4,OTSEGNOR,GR,OMF,7.5,60.66
INF0J8L01081,OVDGG,GR,GMF,10,1058.54
INF0J8L01073,OVRGG,GR,GMF,10,1057.53
INF178L01BO1,PB208G,GR,OMF,7.5,3231.67
INF178L01BP8,PB208MD,DR,OMF,7.5,1052.75
INF178L01BQ6,PB208MP,DP,OMF,7.5,1052.75
INF663L01T84,PGIMMDD1,GR,GMF,10,1183.74
INF663L01U16,PGIMMDDD,DR,GMF,10,1006.08
INF663L01U24,PGIMMDGP,GR,GMF,10,1156.21
INF663L01T01,PGIMOFD1G,GR,GMF,10,1178.14
INF663L01T43,PGIMOFGPG,GR,GMF,10,1174.39
INF959L01DJ0,PLFEHDP,DP,OMF,7.5,15.89
INF959L01DK8,PLFEHDP,DR,OMF,7.5,15.89
INF959L01CX3,PLFEHGD,GR,OMF,7.5,17.43
INF959L01DI2,PLFEHGP,GR,OMF,7.5,15.88
INF959L01676,PLFIPGD,GR,OMF,7.5,27.62
INF959L01130,PLFIPGP,GR,OMF,7.5,23.48
INF959L01114,PLFIPQD,DP,OMF,7.5,14.44
INF959L01122,PLFIPQD,DR,OMF,7.5,14.44
INF959L01CG8,PLFLADP,DP,OMF,7.5,22.67
INF959L01CD5,PLFLAGD,GR,OMF,7.5,25.86
INF959L01CF0,PLFLAGP,GR,OMF,7.5,22.67
INF959L01GF1,PLFLFGD,GR,GMF,10,25.13
INF959L01GL9,PLFLFSG,GR,GMF,10,24.93
INF959L01CL8,PLFMCDP,DP,OMF,7.5,27.57
INF959L01CM6,PLFMCDP,DR,OMF,7.5,27.57
INF959L01CH6,PLFMCGD,GR,OMF,7.5,31.74
INF959L01CK0,PLFMCGP,GR,OMF,7.5,27.57
INF959L01EF6,PLFMFDP,DP,OMF,7.5,17.91
INF959L01EG4,PLFMFDP,DR,OMF,7.5,17.91
INF959L01DT9,PLFMFGD,GR,OMF,7.5,19.82
INF959L01EE9,PLFMFGP,GR,OMF,7.5,17.91
INF879O01027,PLTVFDP,GR,OMF,7.5,59.68
INF879O01019,PLTVFRPA,GR,OMF,7.5,55.55
INF173K01NB6,PMFAFRG,GR,OMF,7.5,12.65
INF173K01NF7,PMFAFZG,GR,OMF,7.5,13.16
INF173K01AD9,PMFDYDP,DP,OMF,7.5,32.30
INF173K01AE7,PMFDYDP,DR,OMF,7.5,32.30
INF173K01AC1,PMFDYGP,GR,OMF,7.5,96.16
INF173K01EV3,PMFDYZG,GR,OMF,7.5,102.32
INF173K01DH4,PMFFFID,DR,OMF,7.5,1014.61
INF173K01DG6,PMFFFIG,GR,OMF,7.5,3020.81
INF173K01DJ0,PMFFFIM,DP,OMF,7.5,1089.65
INF173K01DK8,PMFFFIM,DR,OMF,7.5,1089.65
INF173K01DI2,PMFFFIW,DR,OMF,7.5,1009.15
INF173K01FR8,PMFFFZD,DR,OMF,7.5,1008.26
INF173K01FS6,PMFFFZG,GR,OMF,7.5,3193.73
INF173K01FW8,PMFFFZW,DR,OMF,7.5,1005.75
INF173K01957,PMFGFDP,DP,OMF,7.5,52.67
INF173K01965,PMFGFDP,DR,OMF,7.5,52.67
INF173K01940,PMFGFGP,GR,OMF,7.5,258.38
INF173K01FQ0,PMFGFZG,GR,OMF,7.5,281.38
INF173K01FN7,PMFGFZP,DP,OMF,7.5,69.47
INF173K01FO5,PMFGFZP,DR,OMF,7.5,69.47
INF173K01BA3,PMFISIG,GR,OMF,7.5,38.22
INF173K01BB1,PMFISIM,DP,OMF,7.5,12.88
INF173K01BC9,PMFISIM,DR,OMF,7.5,12.88
INF173K01GP0,PMFISZG,GR,OMF,7.5,40.90
INF173K01197,PMFLCDP,DP,OMF,7.5,36.29
INF173K01205,PMFLCDP,DR,OMF,7.5,36.29
INF173K01189,PMFLCGP,GR,OMF,7.5,121.05
INF173K01EK6,PMFLCZG,GR,OMF,7.5,131.34
INF173K01EM2,PMFLCZP,DP,OMF,7.5,38.67
INF173K01EL4,PMFLCZP,DR,OMF,7.5,38.67
INF173K01DB7,PMFLFPD,DR,GMF,10,1000.89
INF173K01DA9,PMFLFPG,GR,GMF,10,2009.34
INF173K01GT2,PMFLFZD,DR,GMF,10,1000.64
INF173K01GU0,PMFLFZG,GR,GMF,10,2026.34
INF173K01213,PMFMIGP,GR,OMF,7.5,55.53
INF173K01247,PMFMIMP,DP,OMF,7.5,14.31
INF173K01254,PMFMIMP,DR,OMF,7.5,14.31
INF173K01262,PMFMIQP,DP,OMF,7.5,15.42
INF173K01270,PMFMIQP,DR,OMF,7.5,15.42
INF173K01GZ9,PMFMIZG,GR,OMF,7.5,62.40
INF173K01CU9,PMFMMIG,GR,OMF,7.5,2378.36
INF173K01CX3,PMFMMIM,DP,OMF,7.5,1064.25
INF173K01CY1,PMFMMIM,DR,OMF,7.5,1064.25
INF173K01CW5,PMFMMIW,DR,OMF,7.5,1019.77
INF173K01HI3,PMFMMZG,GR,OMF,7.5,2531.48
INF173K01551,PMFSADP,DP,OMF,7.5,14.34
INF173K01569,PMFSADP,DR,OMF,7.5,14.34
INF173K01585,PMFSAGP,GR,OMF,7.5,27.77
INF173K01FI7,PMFSAZG,GR,OMF,7.5,31.64
INF173K01FF3,PMFSAZP,DP,OMF,7.5,17.02
INF173K01FG1,PMFSAZP,DR,OMF,7.5,17.02
INF173K01CI4,PMFSBDP,DP,OMF,7.5,26.19
INF173K01CJ2,PMFSBDP,DR,OMF,7.5,26.19
INF173K01CL8,PMFSBGP,GR,OMF,7.5,121.17
INF173K01FE6,PMFSBZG,GR,OMF,7.5,135.75
INF173K01FB2,PMFSBZP,DP,OMF,7.5,38.76
INF173K01FC0,PMFSBZP,DR,OMF,7.5,38.76
INF173K01361,PMFTFGP,GR,OMF,7.5,372.01
INF173K01NM3,PMFTFRD,DP,OMF,7.5,345.93
INF173K01NN1,PMFTFZD,DP,OMF,7.5,392.99
INF173K01HZ7,PMFTFZG,GR,OMF,7.5,393.37
INF173K01AH0,PMFXFDP,DP,OMF,7.5,65.53
INF173K01AI8,PMFXFDP,DR,OMF,7.5,65.53
INF173K01AG2,PMFXFGP,GR,OMF,7.5,119.94
INF173K01EZ4,PMFXFZG,GR,OMF,7.5,125.13
INF879O01159,PPCHFDM,DP,OMF,7.5,10.28
INF879O01167,PPCHFDMP,DP,OMF,7.5,10.28
INF879O01175,PPCHFDPG,GR,OMF,7.5,11.82
INF879O01183,PPCHFRM,DP,OMF,7.5,10.37
INF879O01191,PPCHFRMP,DP,OMF,7.5,10.37
INF879O01209,PPCHFRPG,GR,OMF,7.5,11.74
INF879O01035,PPLFLFG,GR,GMF,10,1271.65
INF879O01068,PPLFLFGZ,GR,GMF,10,1278.35
INF879O01076,PPLFLFMDPZ,DP,GMF,10,1005.78
INF879O01084,PPLFLFMDZ,DR,GMF,10,1005.78
INF879O01100,PPTSFG,GR,OMF,7.5,22.83
INF879O01092,PPTSFGZ,GR,OMF,7.5,21.71
INF223J01QO7,PRM2FD1,GR,OMF,7.5,30.89
INF223J01QL3,PRM2FD2,DR,OMF,7.5,10.02
INF223J013N7,PRMARD1,GR,OMF,7.5,16.96
INF663L01AD7,PRMBFG1,GR,OMF,7.5,2511.65
INF663L01484,PRMBFGP,GR,OMF,7.5,2267.49
INF663L01V80,PRMBLDP,DP,OMF,7.5,11.42
INF663L01V98,PRMBLDP,DR,OMF,7.5,11.42
INF663L01V49,PRMBLG1,GR,OMF,7.5,13.13
INF663L01V72,PRMBLGP,GR,OMF,7.5,12.57
INF223J01SZ9,PRMBPD1,GR,OMF,7.5,22.06
INF223J01SW6,PRMBPGP,GR,OMF,7.5,21.05
INF223J01NS5,PRMCFD1,GR,GMF,10,299.16
INF223J01NR7,PRMCFD2,DR,GMF,10,108.57
INF663L01X21,PRMCGG1,GR,OMF,10,10.38
INF663L01X54,PRMCGGP,GR,OMF,10,10.37
INF663L01FG9,PRMDED1,DP,OMF,7.5,19.56
INF663L01FH7,PRMDED1,DR,OMF,7.5,19.56
INF663L01FK1,PRMDEDPP,DP,OMF,7.5,17.79
INF663L01FL9,PRMDEDPR,DR,OMF,7.5,17.79
INF663L01FF1,PRMDEG1,GR,OMF,7.5,31.53
INF663L01FJ3,PRMDEGP,GR,OMF,7.5,27.73
INF223J01OO2,PRMFBD1,GR,OMF,7.5,41.08
INF223J01DB2,PRMFBRG,GR,OMF,7.5,37.40
INF663L01GR4,PRMFED1,GR,OMF,7.5,309.27
INF663L01GS2,PRMFED2,DP,OMF,7.5,26.40
INF663L01GT0,PRMFED2,DR,OMF,7.5,26.40
INF663L01GU8,PRMFEDPD,DP,OMF,7.5,19.05
INF663L01GV6,PRMFEDPR,DR,OMF,7.5,19.05
INF663L01GW4,PRMFEGP,GR,OMF,7.5,268.82
INF223J01NF2,PRMGAD1,GR,OMF,7.5,35.24
INF223J01AU8,PRMGAGR,GR,OMF,7.5,31.74
INF223J01ND7,PRMGFD1,GR,GMF,10,27.64
INF223J01AQ6,PRMGFGP,GR,GMF,10,26.05
INF223J01NL0,PRMGTD1,GR,OMF,7.5,12.58
INF223J01AY0,PRMGTGP,GR,OMF,7.5,11.27
INF663L01GX2,PRMIOD1,GR,OMF,7.5,117.51
INF663L01HA8,PRMIODP,DP,OMF,7.5,14.30
INF663L01HB6,PRMIODP,DR,OMF,7.5,14.30
INF663L01HC4,PRMIOGP,GR,OMF,7.5,101.63
INF223J01QD0,PRMMAD1,GR,OMF,7.5,47.44
INF223J01FB7,PRMMARG,GR,OMF,7.5,42.56
INF223J01FC5,PRMMARM,DP,OMF,7.5,12.66
INF223J01FD3,PRMMARM,DR,OMF,7.5,12.66
INF663L01DW1,PRMMOD1,DP,OMF,7.5,43.82
INF663L01DX9,PRMMOD1,DR,OMF,7.5,43.82
INF663L01EB3,PRMMODP,DR,OMF,7.5,22.02
INF663L01EA5,PRMMODPP,DP,OMF,7.5,22.02
INF663L01DV3,PRMMOG1,GR,OMF,7.5,52.86
INF663L01DZ4,PRMMOGP,GR,OMF,7.5,46.82
INF663L01HE0,PRMOCD1,GR,OMF,7.5,27.55
INF663L01HR2,PRMOCDP,DP,OMF,7.5,10.20
INF663L01HS0,PRMOCDP,DR,OMF,7.5,10.20
INF663L01HV4,PRMOCGP,GR,OMF,7.5,25.71
INF663L01W06,PRMSCG1,GR,OMF,7.5,12.04
INF223J01OW5,PRMSFD1,GR,OMF,7.5,42.35
INF223J01DT4,PRMSFGP,GR,OMF,7.5,38.91
INF663L01FO3,PRMTFD1,DP,OMF,7.5,17.42
INF663L01FR6,PRMTFDP,DP,OMF,7.5,16.92
INF663L01FN5,PRMTFG1,GR,OMF,7.5,29.94
INF663L01FQ8,PRMTFGP,GR,OMF,7.5,26.97
INF082J01382,QMF,GR,OMF,7.5,18.62
INF082J01390,QMF1,GR,OMF,7.5,18.11
INF082J01176,QMFDBGPG,GR,OMF,7.5,18.41
INF082J01218,QMFDBRGG,GR,OMF,7.5,18.28
INF082J01242,QMFEFRGG,GR,OMF,7.5,86.44
INF082J01275,QMFFERGG,GR,OMF,7.5,58.45
INF082J01135,QMFLFDDR,DR,GMF,10,10.01
INF082J01127,QMFLFGPG,GR,GMF,10,30.85
INF082J01143,QMFLFMDP,DP,GMF,10,10.04
INF082J01200,QMFLFMDR,DR,GMF,10,10.04
INF082J01309,QMFLFRGG,GR,GMF,10,30.70
INF082J01341,QMFMARGG,GR,OMF,7.5,26.17
INF082J01358,QMFQSRGG,GR,OMF,7.5,22.96
INF082J01366,QMFTSRGG,GR,OMF,7.5,86.14
INF082J01044,QUANTEFDPD,DP,OMF,7.5,89.39
INF082J01051,QUANTEFDPR,DR,OMF,7.5,89.39
INF082J01036,QUANTEFGPG,GR,OMF,7.5,88.64
INF082J01101,QUANTFFDPD,DP,OMF,7.5,59.19
INF082J01119,QUANTFFDPR,DR,OMF,7.5,59.19
INF082J01093,QUANTFFGPG,GR,OMF,7.5,59.19
INF082J01168,QUANTMAGPG,GR,OMF,7.5,26.59
INF082J01150,QUANTQSGPG,GR,OMF,7.5,23.15
INF082J01077,QUANTTSDPD,DP,OMF,7.5,88.32
INF082J01069,QUANTTSGPG,GR,OMF,7.5,88.32
INF204KA1U53,RBAPSUDGR,GR,OMF,7.5,18.43
INF204KA1T72,RBAPSUDP,DP,OMF,7.5,17.90
INF204KA1T80,RBAPSUDR,DR,OMF,7.5,17.90
INF204KA1V11,RBAPSUDWDP,DP,OMF,7.5,10.27
INF204KA1V29,RBAPSUDWDR,DR,OMF,7.5,10.27
INF204KA1T56,RBAPSUGR,GR,OMF,7.5,17.90
INF204KA1U38,RBAPSUMDP,DP,OMF,7.5,10.61
INF204KA1U46,RBAPSUMDR,DR,OMF,7.5,10.61
INF204KA1SI1,REJAPEQDGR,GR,OMF,7.5,17.56
INF204K01XG7,REL200DPDP,DP,OMF,7.5,32.18
INF204K01XH5,REL200DPDP,DR,OMF,7.5,32.18
INF204K01XI3,REL200DPGP,GR,OMF,7.5,68.67
INF204KA1MV7,RELABDPMDP,DP,OMF,7.5,12.91
INF204KA1MW5,RELABDPMDR,DR,OMF,7.5,12.91
INF204KA1MT1,RELABRDMDP,DP,OMF,7.5,12.06
INF204KA1MU9,RELABRDMDR,DR,OMF,7.5,12.06
INF204K01YA8,RELABTDPDP,DP,OMF,7.5,15.19
INF204K01YB6,RELABTDPDP,DR,OMF,7.5,15.19
INF204K01XZ7,RELABTDPGL,GR,OMF,7.5,24.67
INF204K01IZ8,RELABTGADP,DP,OMF,7.5,13.87
INF204K01JA9,RELABTGADR,DR,OMF,7.5,13.87
INF204K01IY1,RELABTGAGF,GR,OMF,7.5,23.14
INF204K01XM5,RELBANDPDP,DP,OMF,7.5,85.75
INF204K01XN3,RELBANDPDP,DR,OMF,7.5,85.75
INF204K01XO1,RELBANDPGP,GR,OMF,7.5,481.77
INF204K01919,RELBANKGBP,GR,OMF,7.5,448.20
INF204K01893,RELBANKGDP,DP,OMF,7.5,60.57
INF204K01901,RELBANKGDR,DR,OMF,7.5,60.57
INF204K01927,RELBANKGGP,GR,OMF,8.5,448.20
INF204K01YH3,RELCASDPGP,GR,OMF,7.5,3822.83
INF204KA1QB0,RELCBFDPDP,DP,OMF,7.5,11.41
INF204KA1QF1,RELCBFDPGP,GR,OMF,7.5,14.29
INF204KA1PZ1,RELCBFGRGR,GR,OMF,7.5,13.34
INF204KA1QD6,RELCBFQDDR,DR,OMF,7.5,11.41
INF204K01I76,RELDIVDPDP,DP,OMF,7.5,51.63
INF204K01I84,RELDIVDPDP,DR,OMF,7.5,51.63
INF204K01I92,RELDIVDPGP,GR,OMF,7.5,221.66
INF205K01FB2,RELDPGOFOF,DP,OMF,7.5,17.34
INF205K01FC0,RELDRGOFOF,DR,OMF,7.5,17.34
INF204K01FJ8,RELDYNBFDP,DP,OMF,7.5,21.44
INF204K01FK6,RELDYNBFDR,DR,OMF,7.5,21.44
INF204K01FI0,RELDYNBFGP,GR,OMF,7.5,31.87
INF204K01XB8,RELDYNBQDP,DP,OMF,7.5,10.14
INF204K01XC6,RELDYNBQDR,DR,OMF,7.5,10.14
INF204K01A25,RELDYNDPGP,GR,OMF,7.5,33.93
INF204K01554,RELEQADVBP,GR,OMF,7.5,62.64
INF204K01539,RELEQADVDP,DP,OMF,7.5,22.17
INF204K01547,RELEQADVDR,DR,OMF,7.5,22.17
INF204K01562,RELEQADVGP,GR,OMF,7.5,62.64
INF204K01455,RELEQOPPDP,DP,OMF,8.5,48.35
INF204K01463,RELEQOPPDR,DR,OMF,8.5,48.35
INF204K01489,RELEQOPPGP,GR,OMF,8.5,192.46
INF204K01CH9,RELFLRFMDP,DP,OMF,7.5,11.06
INF204K01CK3,RELFLRFMDR,DR,OMF,7.5,11.06
INF204K01CG1,RELFLRTFGP,GR,OMF,7.75,38.70
INF204K01E05,RELFSHDPGP,GR,OMF,7.5,40.49
INF204K01E62,RELGILDPAA,DR,GMF,10,19.78
INF204K01E70,RELGILDPAC,DP,GMF,10,36.44
INF204K01E88,RELGILDPDM,GR,GMF,10,36.64
INF204K01XQ6,RELGILDPDP,DP,GMF,10,11.62
INF204K01XR4,RELGILDPDP,DR,GMF,10,11.62
INF204K01XP8,RELGILDPGP,GR,GMF,10,36.54
INF204K01KO8,RELGLDSFDP,DP,OMF,7.5,23.33
INF204K01KP5,RELGLDSFDR,DR,OMF,7.5,23.33
INF204K01KN0,RELGLDSFGP,GR,OMF,7.5,23.33
INF204K01CC0,RELGLSRACA,GR,GMF,10,32.91
INF204K01CB2,RELGLSRMDO,GR,GMF,10,32.91
INF204K01BV2,RELGLSRPDP,DP,GMF,10,10.54
INF204K01BW0,RELGLSRPDR,DR,GMF,10,10.54
INF204K01BU4,RELGLSRPGP,GR,GMF,10,32.91
